model,run_id,image_id,dimension,sample_idx,status,rating,prompt_hash,attempts,finish_reason,latency_ms,input_tokens,output_tokens,cost_usd,error,claimed_at,completed_at,raw_response,reasoning
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,arousal,5,done,3,43ea411d15a1faa7,1,stop,1593,604,37,0.002065,,2026-04-26 18:14:17.526163,2026-04-26 18:14:19.123012,"{""rating"": 3, ""reasoning"": ""The solitary, still pose and subdued indoor setting evoke a quiet, low-energy mood with only slight tension.""}","The solitary, still pose and subdued indoor setting evoke a quiet, low-energy mood with only slight tension."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,arousal,6,done,3,a1b6486f2d971ee6,1,stop,1687,602,37,0.00206,,2026-04-26 18:14:51.699443,2026-04-26 18:14:53.400071,"{""rating"": 3, ""reasoning"": ""The still, quiet pose and subdued monochrome setting suggest a somewhat low level of emotional and physical activation.""}","The still, quiet pose and subdued monochrome setting suggest a somewhat low level of emotional and physical activation."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,arousal,7,done,3,3d97d6cfa70638d3,1,stop,1687,604,36,0.00205,,2026-04-26 18:15:28.128080,2026-04-26 18:15:29.814692,"{""rating"": 3, ""reasoning"": ""The solitary, subdued pose and quiet indoor setting suggest low energy and mild tension rather than strong excitement.""}","The solitary, subdued pose and quiet indoor setting suggest low energy and mild tension rather than strong excitement."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,arousal,8,done,3,cf1da13f3c0e32a0,1,stop,1484,602,38,0.002075,,2026-04-26 18:15:59.947798,2026-04-26 18:16:01.443447,"{""rating"": 3, ""reasoning"": ""The still indoor portrait and subdued, contemplative pose evoke low-to-moderate emotional intensity rather than excitement.""}","The still indoor portrait and subdued, contemplative pose evoke low-to-moderate emotional intensity rather than excitement."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,arousal,9,done,3,ff6bfe45598ae601,1,stop,1312,603,35,0.0020325,,2026-04-26 18:16:34.992895,2026-04-26 18:16:36.317701,"{""rating"": 3, ""reasoning"": ""The solitary, still pose and subdued indoor setting suggest mild tension or contemplation rather than intense excitement.""}","The solitary, still pose and subdued indoor setting suggest mild tension or contemplation rather than intense excitement."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,arousal,10,done,3,f6866e4cfe77a728,1,stop,1530,601,38,0.0020725,,2026-04-26 18:17:08.108553,2026-04-26 18:17:09.647276,"{""rating"": 3, ""reasoning"": ""The solitary, still pose and subdued indoor setting suggest a quiet, mildly tense but overall low-intensity scene.""}","The solitary, still pose and subdued indoor setting suggest a quiet, mildly tense but overall low-intensity scene."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,arousal,11,done,3,ffc65e1f65c7c3c2,1,stop,1467,604,35,0.002035,,2026-04-26 18:17:39.872637,2026-04-26 18:17:41.350593,"{""rating"": 3, ""reasoning"": ""The still indoor portrait and subdued pose suggest a quiet, slightly tense mood with low overall intensity.""}","The still indoor portrait and subdued pose suggest a quiet, slightly tense mood with low overall intensity."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,arousal,12,done,3,c69ce8a131419ae8,1,stop,1405,603,37,0.0020625,,2026-04-26 18:18:12.602398,2026-04-26 18:18:14.018403,"{""rating"": 3, ""reasoning"": ""The still, quiet pose and subdued indoor setting suggest low-to-moderate emotional intensity rather than excitement.""}","The still, quiet pose and subdued indoor setting suggest low-to-moderate emotional intensity rather than excitement."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,arousal,13,done,3,88af6a93375c3a6d,1,stop,1672,601,40,0.0021025,,2026-04-26 18:18:45.181230,2026-04-26 18:18:46.862163,"{""rating"": 3, ""reasoning"": ""A solitary, still pose with subdued expression and simple indoor setting suggests low-to-moderate emotional intensity rather than excitement.""}","A solitary, still pose with subdued expression and simple indoor setting suggests low-to-moderate emotional intensity rather than excitement."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,arousal,14,done,3,e1e7164c6e04ea66,1,stop,1672,600,37,0.002055,,2026-04-26 18:19:17.830469,2026-04-26 18:19:19.496069,"{""rating"": 3, ""reasoning"": ""The still, subdued pose and quiet indoor setting suggest low-intensity, mildly tense emotion rather than excitement.""}","The still, subdued pose and quiet indoor setting suggest low-intensity, mildly tense emotion rather than excitement."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,arousal,15,done,3,3ef8256d5b07b731,1,stop,3547,601,35,0.0020275,,2026-04-26 18:19:50.767617,2026-04-26 18:19:54.318090,"{""rating"": 3, ""reasoning"": ""The solitary, still pose and subdued indoor setting suggest mild tension or contemplation rather than strong excitement.""}","The solitary, still pose and subdued indoor setting suggest mild tension or contemplation rather than strong excitement."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,arousal,16,done,3,cdb38e1b43b9a9b8,1,stop,1265,601,38,0.0020725,,2026-04-26 18:20:23.906126,2026-04-26 18:20:25.168286,"{""rating"": 3, ""reasoning"": ""The solitary, still pose and subdued indoor setting suggest a quiet, mildly tense but overall low-arousal mood.""}","The solitary, still pose and subdued indoor setting suggest a quiet, mildly tense but overall low-arousal mood."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,arousal,17,done,3,c21662df0763070d,1,stop,1625,603,40,0.0021075,,2026-04-26 18:20:57.203580,2026-04-26 18:20:58.825428,"{""rating"": 3, ""reasoning"": ""The solitary, still pose and subdued indoor setting suggest a quiet, contemplative mood with low-to-moderate intensity.""}","The solitary, still pose and subdued indoor setting suggest a quiet, contemplative mood with low-to-moderate intensity."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,arousal,18,done,3,3aef50228f96512a,1,stop,2170,603,38,0.0020775,,2026-04-26 18:21:31.300885,2026-04-26 18:21:33.468413,"{""rating"": 3, ""reasoning"": ""The solitary, subdued pose and quiet indoor setting suggest a low-energy, mildly tense mood rather than strong excitement.""}","The solitary, subdued pose and quiet indoor setting suggest a low-energy, mildly tense mood rather than strong excitement."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,arousal,19,done,3,3018f0dfa04d416a,1,stop,1437,600,37,0.002055,,2026-04-26 18:22:03.413827,2026-04-26 18:22:04.858739,"{""rating"": 3, ""reasoning"": ""The still, subdued pose and quiet indoor setting suggest low-to-moderate emotional intensity rather than excitement.""}","The still, subdued pose and quiet indoor setting suggest low-to-moderate emotional intensity rather than excitement."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,valence,0,done,3,b68f592c75f0c9e1,1,stop,2141,513,42,0.0019125,,2026-04-26 18:11:23.518482,2026-04-26 18:11:25.663218,"{""rating"": 3, ""reasoning"": ""The shirtless person’s downcast posture and hand-to-head gesture suggest stress or sadness, giving the image a somewhat negative tone.""}","The shirtless person’s downcast posture and hand-to-head gesture suggest stress or sadness, giving the image a somewhat negative tone."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,valence,1,done,3,a804fe6445ccef71,1,stop,3625,515,33,0.0017825,,2026-04-26 18:11:59.482831,2026-04-26 18:12:03.107320,"{""rating"": 3, ""reasoning"": ""The person's downcast posture and pensive expression evoke a somewhat negative, subdued mood.""}","The person's downcast posture and pensive expression evoke a somewhat negative, subdued mood."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,valence,2,done,3,a487a7df07383b2d,1,stop,1562,512,38,0.00185,,2026-04-26 18:12:33.488622,2026-04-26 18:12:35.046320,"{""rating"": 3, ""reasoning"": ""The person's downcast expression and hand-to-head pose suggest mild distress or sadness, creating a somewhat negative mood.""}","The person's downcast expression and hand-to-head pose suggest mild distress or sadness, creating a somewhat negative mood."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,valence,3,done,3,903d420e6f46f51f,1,stop,2219,511,37,0.0018325,,2026-04-26 18:13:07.389620,2026-04-26 18:13:09.618700,"{""rating"": 3, ""reasoning"": ""The man's downcast posture and hand to his head suggest discomfort or sadness, creating a somewhat negative mood.""}","The man's downcast posture and hand to his head suggest discomfort or sadness, creating a somewhat negative mood."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,valence,4,done,3,d8f161baa2b95301,1,stop,1516,512,41,0.001895,,2026-04-26 18:13:42.019969,2026-04-26 18:13:43.538037,"{""rating"": 3, ""reasoning"": ""The shirtless man's downcast posture and hand-to-head gesture suggest stress or sadness, giving the image a somewhat negative tone.""}","The shirtless man's downcast posture and hand-to-head gesture suggest stress or sadness, giving the image a somewhat negative tone."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,valence,5,done,3,3584d2d2b26f9056,1,stop,1436,512,39,0.001865,,2026-04-26 18:14:17.536479,2026-04-26 18:14:18.977332,"{""rating"": 3, ""reasoning"": ""The person's downcast posture and hand to head suggest stress or sadness, giving the image a somewhat negative emotional tone.""}","The person's downcast posture and hand to head suggest stress or sadness, giving the image a somewhat negative emotional tone."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,valence,6,done,3,4ec2a63c1f094ced,1,stop,2407,514,39,0.00187,,2026-04-26 18:14:51.962051,2026-04-26 18:14:54.388648,"{""rating"": 3, ""reasoning"": ""The person's downcast posture and pensive expression suggest mild sadness or stress, giving the image a somewhat negative tone.""}","The person's downcast posture and pensive expression suggest mild sadness or stress, giving the image a somewhat negative tone."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,valence,7,done,3,2b46ea0b9b255497,1,stop,1563,513,39,0.0018675,,2026-04-26 18:15:28.472819,2026-04-26 18:15:30.031041,"{""rating"": 3, ""reasoning"": ""The person's downcast posture and pensive expression convey mild sadness or distress, giving the image a somewhat negative tone.""}","The person's downcast posture and pensive expression convey mild sadness or distress, giving the image a somewhat negative tone."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,valence,8,done,3,0287e3f8ca24e4c8,1,stop,1484,513,38,0.0018525,,2026-04-26 18:16:00.535737,2026-04-26 18:16:02.038858,"{""rating"": 3, ""reasoning"": ""The subject's downcast pose and hand to head suggest sadness or stress, creating a somewhat negative emotional tone.""}","The subject's downcast pose and hand to head suggest sadness or stress, creating a somewhat negative emotional tone."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,valence,9,done,3,9e9359fdc3a3e873,1,stop,1515,512,39,0.001865,,2026-04-26 18:16:35.061073,2026-04-26 18:16:36.576550,"{""rating"": 3, ""reasoning"": ""The shirtless man's downcast expression and hand to his head suggest stress or sadness, creating a somewhat negative mood.""}","The shirtless man's downcast expression and hand to his head suggest stress or sadness, creating a somewhat negative mood."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,valence,10,done,3,328e2638424688e3,1,stop,1265,514,39,0.00187,,2026-04-26 18:17:08.362172,2026-04-26 18:17:09.625675,"{""rating"": 3, ""reasoning"": ""The person's downcast pose and hand to head suggest stress or sadness, giving the image a somewhat negative emotional tone.""}","The person's downcast pose and hand to head suggest stress or sadness, giving the image a somewhat negative emotional tone."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,valence,11,done,3,cea918b03637a610,1,stop,1515,514,42,0.001915,,2026-04-26 18:17:40.854975,2026-04-26 18:17:42.376792,"{""rating"": 3, ""reasoning"": ""The shirtless man’s downcast pose and hand to his head suggest stress or sadness, giving the image a somewhat negative tone.""}","The shirtless man’s downcast pose and hand to his head suggest stress or sadness, giving the image a somewhat negative tone."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,valence,12,done,3,6945bdf40d5e3c0b,1,stop,1547,511,40,0.0018775,,2026-04-26 18:18:13.103533,2026-04-26 18:18:14.662180,"{""rating"": 3, ""reasoning"": ""The shirtless man’s downcast expression and head-in-hand pose suggest discomfort or sadness, creating a somewhat negative mood.""}","The shirtless man’s downcast expression and head-in-hand pose suggest discomfort or sadness, creating a somewhat negative mood."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,valence,13,done,3,5aff508d92b4ea59,1,stop,1532,511,37,0.0018325,,2026-04-26 18:18:45.637657,2026-04-26 18:18:47.168022,"{""rating"": 3, ""reasoning"": ""The person's downcast posture and hand to head suggest stress or sadness, creating a somewhat negative emotional tone.""}","The person's downcast posture and hand to head suggest stress or sadness, creating a somewhat negative emotional tone."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,valence,14,done,3,19d6612f4e721b7e,1,stop,1406,513,41,0.0018975,,2026-04-26 18:19:17.954801,2026-04-26 18:19:19.366361,"{""rating"": 3, ""reasoning"": ""The shirtless man's downcast pose and hand on his head suggest stress or sadness, giving the image a somewhat negative tone.""}","The shirtless man's downcast pose and hand on his head suggest stress or sadness, giving the image a somewhat negative tone."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,valence,15,done,3,6ad56e7c74d4410a,1,stop,1468,512,39,0.001865,,2026-04-26 18:19:50.784885,2026-04-26 18:19:52.263308,"{""rating"": 3, ""reasoning"": ""The shirtless person's downcast posture and hand-to-head gesture suggest discomfort or sadness, creating a somewhat negative mood.""}","The shirtless person's downcast posture and hand-to-head gesture suggest discomfort or sadness, creating a somewhat negative mood."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,valence,16,done,3,410b5bcdda40c062,1,stop,1500,512,40,0.00188,,2026-04-26 18:20:24.303728,2026-04-26 18:20:25.810432,"{""rating"": 3, ""reasoning"": ""The shirtless man’s downcast pose and hand to his head suggest stress or sadness, creating a somewhat negative mood.""}","The shirtless man’s downcast pose and hand to his head suggest stress or sadness, creating a somewhat negative mood."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,valence,17,done,3,b2baab6cd8521041,1,stop,1359,512,37,0.001835,,2026-04-26 18:20:57.459496,2026-04-26 18:20:58.813216,"{""rating"": 3, ""reasoning"": ""The man's downcast posture and hand-to-head gesture suggest stress or sadness, creating a somewhat negative mood.""}","The man's downcast posture and hand-to-head gesture suggest stress or sadness, creating a somewhat negative mood."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,valence,18,done,3,dd7d953682f7b023,1,stop,1500,513,42,0.0019125,,2026-04-26 18:21:31.403488,2026-04-26 18:21:32.903591,"{""rating"": 3, ""reasoning"": ""The shirtless man’s downcast expression and hand-to-head pose suggest stress or sadness, giving the image a somewhat negative feeling.""}","The shirtless man’s downcast expression and hand-to-head pose suggest stress or sadness, giving the image a somewhat negative feeling."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude man 9,valence,19,done,3,672d9c6c31b0ea94,1,stop,1515,515,37,0.0018425,,2026-04-26 18:22:03.683736,2026-04-26 18:22:05.208220,"{""rating"": 3, ""reasoning"": ""The shirtless man’s downcast expression and pensive pose evoke a somewhat negative, somber mood.""}","The shirtless man’s downcast expression and pensive pose evoke a somewhat negative, somber mood."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,arousal,0,done,5,0c10b0d0d9f13f85,1,stop,2000,600,35,0.002025,,2026-04-26 18:11:23.544327,2026-04-26 18:11:25.546085,"{""rating"": 5, ""reasoning"": ""The sexualized close-up and intimate bedroom setting create a moderately stimulating, high-intensity impression.""}","The sexualized close-up and intimate bedroom setting create a moderately stimulating, high-intensity impression."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,arousal,1,done,5,144bda6355821cf0,1,stop,2155,603,33,0.0020025,,2026-04-26 18:12:00.287881,2026-04-26 18:12:02.454424,"{""rating"": 5, ""reasoning"": ""The sexually suggestive, intimate pose creates a noticeably stimulating and attention-grabbing image.""}","The sexually suggestive, intimate pose creates a noticeably stimulating and attention-grabbing image."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,arousal,2,done,5,aed2a66effe00c04,1,stop,1625,600,35,0.002025,,2026-04-26 18:12:33.750896,2026-04-26 18:12:35.376479,"{""rating"": 5, ""reasoning"": ""The sexually suggestive close-up and intimate pose create a moderately stimulating, high-intensity impression.""}","The sexually suggestive close-up and intimate pose create a moderately stimulating, high-intensity impression."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,arousal,3,done,5,6e6420a2aeb9ec15,1,stop,2093,601,33,0.0019975,,2026-04-26 18:13:08.159774,2026-04-26 18:13:10.256993,"{""rating"": 5, ""reasoning"": ""The sexually suggestive close-up and intimate pose create a moderately high level of stimulation.""}",The sexually suggestive close-up and intimate pose create a moderately high level of stimulation.
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,arousal,4,done,5,ccac10598acd730b,1,stop,2359,602,34,0.002015,,2026-04-26 18:13:42.175548,2026-04-26 18:13:44.533406,"{""rating"": 5, ""reasoning"": ""The sexually suggestive pose and revealing clothing create a noticeably stimulating, attention-grabbing image.""}","The sexually suggestive pose and revealing clothing create a noticeably stimulating, attention-grabbing image."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,arousal,5,done,5,512a3bd17ca3d3ca,1,stop,2218,602,35,0.00203,,2026-04-26 18:14:18.984537,2026-04-26 18:14:21.208072,"{""rating"": 5, ""reasoning"": ""The sexually suggestive close-up and intimate pose create a fairly stimulating, attention-grabbing image.""}","The sexually suggestive close-up and intimate pose create a fairly stimulating, attention-grabbing image."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,arousal,6,done,5,6423754a55bc33e0,1,stop,1219,600,36,0.00204,,2026-04-26 18:14:52.566788,2026-04-26 18:14:53.777056,"{""rating"": 5, ""reasoning"": ""The sexualized close-up and intimate pose create a noticeably stimulating, moderately high level of arousal.""}","The sexualized close-up and intimate pose create a noticeably stimulating, moderately high level of arousal."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,arousal,7,done,5,4a398f5a294ef47c,1,stop,1312,601,34,0.0020125,,2026-04-26 18:15:29.009123,2026-04-26 18:15:30.332956,"{""rating"": 5, ""reasoning"": ""The sexually suggestive pose and nudity create a moderately stimulating, high-intensity impression.""}","The sexually suggestive pose and nudity create a moderately stimulating, high-intensity impression."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,arousal,8,done,5,4098293e3803bac7,1,stop,1577,601,34,0.0020125,,2026-04-26 18:16:01.269539,2026-04-26 18:16:02.847950,"{""rating"": 5, ""reasoning"": ""The sexually suggestive pose and exposed body create a moderately stimulating, high-intensity impression.""}","The sexually suggestive pose and exposed body create a moderately stimulating, high-intensity impression."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,arousal,9,done,5,825118f420a458c2,1,stop,3969,600,34,0.00201,,2026-04-26 18:16:35.832607,2026-04-26 18:16:39.804242,"{""rating"": 5, ""reasoning"": ""The explicit sexualized pose and exposed body create a moderately stimulating, attention-grabbing image.""}","The explicit sexualized pose and exposed body create a moderately stimulating, attention-grabbing image."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,arousal,10,done,5,d6495f8d04c873e1,1,stop,1375,602,34,0.002015,,2026-04-26 18:17:09.076282,2026-04-26 18:17:10.450976,"{""rating"": 5, ""reasoning"": ""The sexually suggestive pose and exposed body create a moderately stimulating, attention-grabbing image.""}","The sexually suggestive pose and exposed body create a moderately stimulating, attention-grabbing image."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,arousal,11,done,5,ef5e838d692e2f06,1,stop,1672,604,34,0.00202,,2026-04-26 18:17:41.057154,2026-04-26 18:17:42.732172,"{""rating"": 5, ""reasoning"": ""The sexually suggestive pose and exposed body create a moderately stimulating, high-intensity impression.""}","The sexually suggestive pose and exposed body create a moderately stimulating, high-intensity impression."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,arousal,12,done,5,014435ad1b0275fd,1,stop,1437,601,32,0.0019825,,2026-04-26 18:18:13.114029,2026-04-26 18:18:14.542494,"{""rating"": 5, ""reasoning"": ""The sexually suggestive pose and revealing attire create a moderately high level of stimulation.""}",The sexually suggestive pose and revealing attire create a moderately high level of stimulation.
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,arousal,13,done,5,42ce289d2212a437,1,stop,1608,602,33,0.002,,2026-04-26 18:18:46.106530,2026-04-26 18:18:47.728196,"{""rating"": 5, ""reasoning"": ""The sexualized close-up and intimate pose create a fairly stimulating, emotionally activating image.""}","The sexualized close-up and intimate pose create a fairly stimulating, emotionally activating image."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,arousal,14,done,6,0690b8e23fe260ac,1,stop,2483,600,35,0.002025,,2026-04-26 18:19:18.266725,2026-04-26 18:19:20.771433,"{""rating"": 6, ""reasoning"": ""The sexually suggestive close-up and intimate pose create a strongly stimulating, high-arousal impression.""}","The sexually suggestive close-up and intimate pose create a strongly stimulating, high-arousal impression."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,arousal,15,done,5,d019ac21a4b76924,1,stop,2093,601,34,0.0020125,,2026-04-26 18:19:51.153496,2026-04-26 18:19:53.244412,"{""rating"": 5, ""reasoning"": ""The sexually suggestive pose and revealing attire create a moderately stimulating, attention-grabbing image.""}","The sexually suggestive pose and revealing attire create a moderately stimulating, attention-grabbing image."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,arousal,16,done,6,669141bea86bae1a,1,stop,1452,600,34,0.00201,,2026-04-26 18:20:24.501450,2026-04-26 18:20:25.955511,"{""rating"": 6, ""reasoning"": ""The sexually suggestive pose and exposed body create a highly stimulating, high-arousal impression.""}","The sexually suggestive pose and exposed body create a highly stimulating, high-arousal impression."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,arousal,17,done,5,ac90b3a0b7e46a08,1,stop,1297,604,33,0.002005,,2026-04-26 18:20:57.878020,2026-04-26 18:20:59.175158,"{""rating"": 5, ""reasoning"": ""The sexualized close-up of a reclining person creates a moderately intense, stimulating impression.""}","The sexualized close-up of a reclining person creates a moderately intense, stimulating impression."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,arousal,18,done,5,5153a93551b40020,1,stop,1281,603,35,0.0020325,,2026-04-26 18:21:31.494892,2026-04-26 18:21:32.791708,"{""rating"": 5, ""reasoning"": ""The sexualized close-up and intimate pose create a noticeably stimulating, moderately high arousal impression.""}","The sexualized close-up and intimate pose create a noticeably stimulating, moderately high arousal impression."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,arousal,19,done,5,4b58adf2d346e280,1,stop,1500,603,33,0.0020025,,2026-04-26 18:22:04.282796,2026-04-26 18:22:05.789538,"{""rating"": 5, ""reasoning"": ""The sexually suggestive close-up and intimate pose create a moderately high level of stimulation.""}",The sexually suggestive close-up and intimate pose create a moderately high level of stimulation.
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,valence,0,done,4,2efc8bd14cf11f40,1,stop,1561,514,34,0.001795,,2026-04-26 18:11:24.403940,2026-04-26 18:11:25.969908,"{""rating"": 4, ""reasoning"": ""An erotic pose may evoke mixed reactions, making the overall emotional valence ambiguous or neutral.""}","An erotic pose may evoke mixed reactions, making the overall emotional valence ambiguous or neutral."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,valence,1,done,5,e398c3cb3ed7e263,1,stop,1437,512,36,0.00182,,2026-04-26 18:12:00.379729,2026-04-26 18:12:01.812541,"{""rating"": 5, ""reasoning"": ""The image has sensual, intimate content that may evoke mildly positive affect rather than strong positivity or negativity.""}","The image has sensual, intimate content that may evoke mildly positive affect rather than strong positivity or negativity."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,valence,2,done,5,829f99e5d7ef4cf4,1,stop,2202,511,37,0.0018325,,2026-04-26 18:12:34.172836,2026-04-26 18:12:36.371837,"{""rating"": 5, ""reasoning"": ""The image has a sensual, intimate tone that tends to evoke mildly positive affect rather than neutrality or negativity.""}","The image has a sensual, intimate tone that tends to evoke mildly positive affect rather than neutrality or negativity."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,valence,3,done,5,8379fb54ecc36408,1,stop,3219,511,31,0.0017425,,2026-04-26 18:13:08.587527,2026-04-26 18:13:11.821561,"{""rating"": 5, ""reasoning"": ""The image conveys mild positive affect through sensual, intimate imagery and warm tones.""}","The image conveys mild positive affect through sensual, intimate imagery and warm tones."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,valence,4,done,5,426e26760f9bf50e,1,stop,1546,512,38,0.00185,,2026-04-26 18:13:42.655318,2026-04-26 18:13:44.197875,"{""rating"": 5, ""reasoning"": ""The image has a sexualized, intimate tone that tends to evoke mildly positive affect rather than neutrality or negativity.""}","The image has a sexualized, intimate tone that tends to evoke mildly positive affect rather than neutrality or negativity."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,valence,5,done,5,48bc66ad87c47ce3,1,stop,1422,512,36,0.00182,,2026-04-26 18:14:19.129472,2026-04-26 18:14:20.544080,"{""rating"": 5, ""reasoning"": ""The image has a sensual, intimate tone that tends to evoke mildly positive affect rather than negative emotion.""}","The image has a sensual, intimate tone that tends to evoke mildly positive affect rather than negative emotion."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,valence,6,done,5,55b63086f0440927,1,stop,1358,513,35,0.0018075,,2026-04-26 18:14:53.407173,2026-04-26 18:14:54.772090,"{""rating"": 5, ""reasoning"": ""The image is sexually suggestive and may evoke mild positive affect rather than strong negativity or neutrality.""}",The image is sexually suggestive and may evoke mild positive affect rather than strong negativity or neutrality.
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,valence,7,done,5,9f41c2d5118f35df,1,stop,1327,513,35,0.0018075,,2026-04-26 18:15:29.140409,2026-04-26 18:15:30.463076,"{""rating"": 5, ""reasoning"": ""The image is sexually suggestive and likely evokes mild positive affect rather than strong negativity or neutrality.""}",The image is sexually suggestive and likely evokes mild positive affect rather than strong negativity or neutrality.
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,valence,8,done,5,5b678036f1193401,1,stop,1375,512,38,0.00185,,2026-04-26 18:16:01.451660,2026-04-26 18:16:02.833333,"{""rating"": 5, ""reasoning"": ""The image is sexualized and may evoke mild positive affect, though it lacks strong emotional context beyond sensuality.""}","The image is sexualized and may evoke mild positive affect, though it lacks strong emotional context beyond sensuality."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,valence,9,done,5,e7b63eedf96e309c,1,stop,1469,512,38,0.00185,,2026-04-26 18:16:36.209930,2026-04-26 18:16:37.687939,"{""rating"": 5, ""reasoning"": ""The image has a sexualized, intimate tone that tends to evoke mildly positive affect rather than neutrality or negativity.""}","The image has a sexualized, intimate tone that tends to evoke mildly positive affect rather than neutrality or negativity."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,valence,10,done,5,a7c6ada445e7db60,1,stop,1250,512,37,0.001835,,2026-04-26 18:17:09.185842,2026-04-26 18:17:10.433526,"{""rating"": 5, ""reasoning"": ""The image has a sensual, intimate tone that may evoke mildly positive affect rather than strong positivity or negativity.""}","The image has a sensual, intimate tone that may evoke mildly positive affect rather than strong positivity or negativity."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,valence,11,done,5,9e6aafc519b9a5f6,1,stop,1812,513,37,0.0018375,,2026-04-26 18:17:41.292681,2026-04-26 18:17:43.106151,"{""rating"": 5, ""reasoning"": ""The image has erotic, intimate content that tends to evoke somewhat positive affect rather than neutral or negative feelings.""}","The image has erotic, intimate content that tends to evoke somewhat positive affect rather than neutral or negative feelings."
gpt-5.4,20260426-a5e3__gpt-5-4,Nude woman 10,valence,12,done,5,cf0e02e8f35dc6e1,1,stop,2312,512,35,0.001805,,2026-04-26 18:18:13.512017,2026-04-26 18:18:15.832534,"{""rating"": 5, ""reasoning"": ""The image has a sensual, intimate tone that tends to evoke mildly positive affect rather than negativity.""}","The image has a sensual, intimate tone that tends to evoke mildly positive affect rather than negativity."
